unique_id,Citation,Title,Journal,Issue,Year
1518501,"Woods, C.L., C.L. Cardelús, P. Scull, A. Wassie, M. Baez, P. Klepeis. ""Stone walls and sacred forest conservation in Ethiopia. Biological Conservation,"" Biological Conservation, 2016. doi:DOI: 10.1007/s10531-016-1239-y",Stone walls and sacred forest conservation in Ethiopia. Biological Conservation,Biological Conservation,,2016
1413999,"Sedano, Fernando, Julie Silva, Rene Machoco, Cardoso Meque, Almeida Sitoe, Natasha Ribeiro, Kelly Anderson?, Zacarias Ombe, Susana Baule, Compton Tucker. ""The impact of charcoal production on forest degradation: a case study in Tete, Mozambique,"" Environmental Research Letters, 2016. doi:DOI:10.1088/1748-9326/11/9/094020","The impact of charcoal production on forest degradation: a case study in Tete, Mozambique",Environmental Research Letters,,2016
1413999,"Julie A Silva, Fernando Sedano, Steve Flanagan, Zacarias A Ombe, Rene Machoco, Cardoso H Meque, Almeida Sitoe, Natasha Ribeiro, Kelly Anderson, Susana Baule, George Hurtt. ""Charcoal-related forest degradation dynamics in dry African woodlands: Evidence from Mozambique,"" Applied Geography, v.107, 2019, p. 72. doi:https://doi.org/10.1016/j.apgeog.2019.04.006",Charcoal-related forest degradation dynamics in dry African woodlands: Evidence from Mozambique,Applied Geography,107,2019
1413999,"Alexander, Steven M., Kristal Jones, Nathan J. Bennett, Amber Budden, Michael Cox, Mercè Crosas, Edward T. Game, Janis Geary, R. Dean Hardy, Jay T. Johnson, Sebastian Karcher, Nicole Motzer, Jeremy Pittman, Heather Randell, Julie A. Silva, Patricia Pinto. ""Qualitative Data Sharing and Synthesis for Sustainability Science,"" Nature Sustainability, v.3, 2020, p. 81. doi:https://www.nature.com/articles/s41893-019-0434-8",Qualitative Data Sharing and Synthesis for Sustainability Science,Nature Sustainability,3,2020
1632648,"Aburto, O., H. M. Leslie, A. Mack-Crane, S. Nagavarapu, S. M.W. Reddy, and L. Sievanen. 2016.. ""Property rights for fishing cooperatives: how (and how well) do they work?,"" World Bank Economic Review., 2016. doi:doi: 10.1093/wber/lhw001",Property rights for fishing cooperatives: how (and how well) do they work?,World Bank Economic Review.,,2016
1632648,"Erauskin-Extramiana et al. 2017. ""An interdisciplinary approach to evaluate the status of large-bodied Serranid fisheries: The case of Magdalena-Almejas Bay lagoon complex, Baja California Sur, Mexico,"" Ocean & Coastal Management, 2017. doi:http://www.sciencedirect.com/science/article/pii/S0964569117304","An interdisciplinary approach to evaluate the status of large-bodied Serranid fisheries: The case of Magdalena-Almejas Bay lagoon complex, Baja California Sur, Mexico",Ocean & Coastal Management,,2017
1632648,"Johnson , AF et al. ""Letter to the editor ? environmental development ? comment on Arreguín et al. 2017.,"" Environmental Development, 2017. doi:Johnson et al. 2017, Letter to the editor ? environmental development ? comment on Arreguín et al. 2017. Environmental Development (Letter) http://www.sciencedirect.com/science/article/pii/S2211464517301094",Letter to the editor ? environmental development ? comment on Arreguín et al. 2017.,Environmental Development,,2017
1632648,"Johnson AF, Moreno-Báez M, Giron-Nava A, Corominas J, Erisman B, Ezcurra E, et al.. ""A spatial method to calculate small-scale fisheries effort in data poor scenarios,"" PLOS ONE, 2017. doi:http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0174064",A spatial method to calculate small-scale fisheries effort in data poor scenarios,PLOS ONE,,2017
1632648,"Lindkvist E, Basurto X, Schlüter, M. ""Micro-level explanations for emergent patterns of self-governance arrangements in small-scale fisheries?A modeling approach.,"" PLOS ONE, 2017. doi:https://doi.org/10.1371/journal.pone.0175532.",Micro-level explanations for emergent patterns of self-governance arrangements in small-scale fisheries?A modeling approach.,PLOS ONE,,2017
1632648,"A. Munguia-Vega, A. Green, A. Suarez, M. J. Espinosa, O. Aburto-Oropeza, A. Cisneros-Montemayor, G. Cruz, G. Danemann, A. Giron-Nava, et al.. ""Ecological guidelines for designing networks of marine reserves in the unique biophysical environment of the Gulf of California,"" Reviews in Fish Biology and Fisheries, 2018. doi:DOI: 10.1007/s11160-018-9529-y",Ecological guidelines for designing networks of marine reserves in the unique biophysical environment of the Gulf of California,Reviews in Fish Biology and Fisheries,,2018
1632648,"A. Munguia-Vega, S. G. Marinone, D. A. Paz-Garcia, A. Giron-Nava, et al.. ""Anisotropic larval connectivity and metapopulation structure driven by directional oceanic currents in a marine fish targeted by small-scale fisheries,"" Marine Biology, v.165, 2017, p. 16.",Anisotropic larval connectivity and metapopulation structure driven by directional oceanic currents in a marine fish targeted by small-scale fisheries,Marine Biology,165,2017
1632648,"Aburto-Oropeza, Octavio, Andrew F Johnson, Mickey Agha, Edith B Allen, Michael F Allen, Jesús Arellano González, Diego M Arenas Moreno, et al. ""Harnessing Cross-Border Resources to Confront Climate Change,"" Environmental Science and Policy, 2018. doi:Doi:10.1016/j.envsci.2018.01.001",Harnessing Cross-Border Resources to Confront Climate Change,Environmental Science and Policy,,2018
1632648,"Aburto-Oropeza, Octavio, Catalina López-Sagástegui, Marcia Moreno-Báez, Ismael Mascareñas-Osorio, Victoria Jiménez-Esquivel, Andrew Frederick Johnson, and Brad Erisman. ""Endangered Species, Ecosystem Integrity, and Human Livelihoods,"" Conservation Letters, 2017. doi:Doi:10.1111/conl.12358","Endangered Species, Ecosystem Integrity, and Human Livelihoods",Conservation Letters,,2017
1632648,"Ahern, ALM, J Gómez-Gutiérrez, O Aburto-Oropeza, R J Saldierna-Martínez, A F Johnson, A E Harada, A R Sánchez-Uvera, B Erisman, D I Castro Arvizú, and R S Burton. ""DNA Sequencing of Fish Eggs and Larvae Reveals High Species Diversity and Seasonal Changes in Spawning Activity in the Southeastern Gulf of California,"" Marine Ecology Progress Series, v.592, 2018. doi:Doi:10.3354/meps12446",DNA Sequencing of Fish Eggs and Larvae Reveals High Species Diversity and Seasonal Changes in Spawning Activity in the Southeastern Gulf of California,Marine Ecology Progress Series,592,2018
1632648,"Bennett, Abigail, and Basurto, Xavier. ""Local Institutional Responses to Global Market Pressures: The Sea Cucumber Trade in Mexico,"" World Development, v.102, 2018, p. 57.",Local Institutional Responses to Global Market Pressures: The Sea Cucumber Trade in Mexico,World Development,102,2018
1632648,"Cota-Nieto, J José, Brad Erisman, Octavio Aburto-Oropeza, Marcia Moreno-Báez, Gustavo Hinojosa-Arango, and Andrew F Johnson. ""Participatory Management in a Small-Scale Coastal Fishery---Punta Abreojos, Pacific Coast of Baja California Sur, Mexico,"" Regional Studies in Marine Science, 2018. doi:Doi:10.1016/j.rsma.2017.12.014","Participatory Management in a Small-Scale Coastal Fishery---Punta Abreojos, Pacific Coast of Baja California Sur, Mexico",Regional Studies in Marine Science,,2018
1632648,"Egerton, J P, A F Johnson, J Turner, L LeVay, I Mascareñas-Osorio, and O Aburto-Oropeza. ""Hydroacoustics as a Tool to Examine the Effects of Marine Protected Areas and Habitat Type on Marine Fish Communities,"" Scientific Reports, 2017. doi:Doi:10.1038/s41598-017-18353-3",Hydroacoustics as a Tool to Examine the Effects of Marine Protected Areas and Habitat Type on Marine Fish Communities,Scientific Reports,,2017
1632648,"Girón-Nava, A, C C James, A F Johnson, D Dannecker, B Kolody, A Lee, M Nagarkar, et al.. ""Quantitative Argument for Long-Term Ecological Monitoring,"" MEPS, 2017. doi:Doi:10.3354/meps12149",Quantitative Argument for Long-Term Ecological Monitoring,MEPS,,2017
1632648,"Hamann, M et al, including E Lindkvist. ""Inequality and the Biosphere,"" Annu. Rev. Environ. Resour, 2018. doi:https://doi.org/10.1146/annurev-environ-102017-025949",Inequality and the Biosphere,Annu. Rev. Environ. Resour,,2018
1632648,"Johnson, Andrew F, and Susanna Lidström. ""The Balance Between Concepts and Complexity in Ecology,"" Nature Ecology & Evolution, 2018. doi:Doi:10.1038/s41559-018-0507-5.",The Balance Between Concepts and Complexity in Ecology,Nature Ecology & Evolution,,2018
1632648,"Johnson, Andrew F, Marcia Moreno-Báez, Alfredo Giron-Nava, Corominas Julia, Brad Erisman, Exequiel Ezcurra, Octavio Aburto-Oropeza. ""A Spatial Method to Calculate Small-Scale Fisheries Effort in Data Poor Scenarios,"" PLOS ONE, 2017. doi:Doi:10.1371/journal.pone.0174064",A Spatial Method to Calculate Small-Scale Fisheries Effort in Data Poor Scenarios,PLOS ONE,,2017
1632648,"Leslie, H. M.. ""Value of ecosystem-based management,"" Proceedings of the National Academy of Sciences of the United States of America, v.115, 2018, p. 3518. doi:www.pnas.org/cgi/doi/10.1073/pnas.1802180115",Value of ecosystem-based management,Proceedings of the National Academy of Sciences of the United States of America,115,2018
1632648,"Lewison, RL, Johnson, AF, Verutes, G. ""Embracing complexity and complexity-awareness in marine megafaunca conservation and research,"" Frontiers in Marine Science, 2018. doi:https://doi.org/10.3389/fmars.2018.00207",Embracing complexity and complexity-awareness in marine megafaunca conservation and research,Frontiers in Marine Science,,2018
1632648,"Lindkvist, Emilie, Xavier Basurto and Maja Schlüter. ""Micro-level explanations for emergent patterns of self-governance arrangements in small-scale fisheries: A modeling approach,"" PLOS ONE, v.12, 2017, p. e0175532.",Micro-level explanations for emergent patterns of self-governance arrangements in small-scale fisheries: A modeling approach,PLOS ONE,12,2017
1632648,"Mascia, Michael, Helen E. Fox, Louise Glew, Gabby N. Ahmadia, Arun Agrawal, Megan Barnes, Xavier Basurto, Ian Craigie, Emily Darling, Jonas Geldmann, David Gill, Susie Holst, Olaf P. Jensen, Sarah E. Lester, Patrick McConney, Peter J. Mumby, Mateja Nenado. ""A Novel Framework for Analyzing Conservation Impacts: Evaluation, Theory, and Marine Protected Areas.,"" Annals of the New York Academy of Sciences, v.1399, 2017, p. 93.","A Novel Framework for Analyzing Conservation Impacts: Evaluation, Theory, and Marine Protected Areas.",Annals of the New York Academy of Sciences,1399,2017
1632648,"S. Munch, A. Giron-Nava, G. Sugihara. ""Nonlinear dynamics and noise in fisheries recruitment ? a global meta-analysis,"" Fish and Fisheries, 2018. doi:DOI: 10.1111/faf.12304",Nonlinear dynamics and noise in fisheries recruitment ? a global meta-analysis,Fish and Fisheries,,2018
1632648,"Elsler, LG., SE. Drohan, M Schlüter, JR Watson, SA Levin. ""Global, Multi-Level: Market Structure and Multi-Species Fishery Dynamics,"" Ecological Economics, v.156, 2019, p. 185. doi:https://doi.org/10.1016/j.ecolecon.2018.09.008","Global, Multi-Level: Market Structure and Multi-Species Fishery Dynamics",Ecological Economics,156,2019
1632648,"Frawley, T., Finkbeiner, E. and Crowder, L.. ""Environmental and institutional degradation in the globalized economy: lessons from small-scale fisheries in the Gulf of California.,"" Ecology and Society, v.24, 2019. doi:https://doi.org/10.5751/ES-10693-240107",Environmental and institutional degradation in the globalized economy: lessons from small-scale fisheries in the Gulf of California.,Ecology and Society,24,2019
1632648,"Frawley, T.H., Briscoe, D.K., Daniel, P.C., Britten, G.L., Crowder, L.B., Robinson, C.J. and Gilly, W.F.,. ""Impacts of a shift to a warm-water regime in the Gulf of California on jumbo squid (Dosidicus gigas),"" ICES Journal of Marine Science, 2019, p. fsz133. doi:https://doi.org/10.1093/icesjms/fsz133",Impacts of a shift to a warm-water regime in the Gulf of California on jumbo squid (Dosidicus gigas),ICES Journal of Marine Science,,2019
1632648,"Frawley, T.H., Crowder, L.B. and Broad, K. ""Heterogeneous perceptions of socio-ecological change among small-scale fishermen in the Central Gulf of California: implications for adaptive response,"" Frontiers in Marine Science, v.6, 2019, p. 78. doi:https://doi.org/10.3389/fmars.2019.00078",Heterogeneous perceptions of socio-ecological change among small-scale fishermen in the Central Gulf of California: implications for adaptive response,Frontiers in Marine Science,6,2019
1632648,"González-Mon, B., Ö. Bodin, B. Crona, M. Nenadovic, X Basurto. ""Small-scale fish buyers? trade networks reveal diverse actor types and differential adaptive capacities,"" Journal of Ecological Economics, v.164, 2019. doi:ttps://doi.org/10.1016/j.ecolecon.2019.05.018",Small-scale fish buyers? trade networks reveal diverse actor types and differential adaptive capacities,Journal of Ecological Economics,164,2019
1632648,"Hamann, M., Berry,K., Chaigneau, T., Curry, T., Heilmayr, R., Henriksson, P.J.G., Hentati-Sundberg, J., Jina,A., Lindkvist, E., Lopez-Maldonado, Y., Nieminen, E., Piaggio, M., Qiu, J., Rocha, J.C., Schill, C., Shepon, A., Tilman,A.R., van den Bijgaart, I.. ""Inequality and the Biosphere,"" Annual Review of Environment and Resources, v.43, 2018, p. 61. doi:https://doi.org/10.1146/annurev-environ-102017-025949",Inequality and the Biosphere,Annual Review of Environment and Resources,43,2018
1632648,"Schlüter, M, L. J. Haider, S. J. Lade, E. Lindkvist, R. Martin, K. Orach, N. Wijermans, C. Folke. ""Capturing emergent phenomena in social-ecological systems ? an analytical framework,"" Ecology and Society, v.24, 2019, p. 11. doi:https://doi.org/10.5751/ES-11012-240311",Capturing emergent phenomena in social-ecological systems ? an analytical framework,Ecology and Society,24,2019
1632648,"Siegelman, B., N. Haenn, X. Basurto. ""?Lies build Trust?: Social Capital, Masculinity, and Community-Based Resource Management in a Mexican fishery,"" World Development, v.123, 2019, p. 104601. doi:https://doi.org/10.1016/j.worlddev.2019.05.031","?Lies build Trust?: Social Capital, Masculinity, and Community-Based Resource Management in a Mexican fishery",World Development,123,2019
1632648,"Álvarez-Romero, J. G, M. Mills, V. M. Adams, G. G. Gurney, R. L. Pressey, R. Weeks, N. C. Ban, J. Cheok, T. E. Davies, J. C. Day, M A. Hamel, H. M. Leslie, and R. A. Magris. ""Research advances and gaps in marine planning: towards a global database in systematic conservation planning,"" Biological Conservation, v.227, 2018, p. 369. doi:https://doi.org/10.1016/j.biocon.2018.06.027",Research advances and gaps in marine planning: towards a global database in systematic conservation planning,Biological Conservation,227,2018
